charge_cycles,avg_temperature,avg_cpu_load,ssd_tbw,ram_swap_stress,overall_health
87,34.68149606488986,43.59423356841526,63,20.014439562352962,58.19711208752941
552,35.83054328783568,18.350232727010912,42,41.415271434414755,66.51694571311705
400,26.030829567151603,70.6524040684097,75,91.7493456187742,36.65013087624516
587,39.9548623056502,43.67929784849399,90,31.24329226146318,39.75134154770736
888,39.23837438920786,21.056559109936973,57,2.948780826048683,55.17886881780125
45,34.39130065914381,69.69049425976277,58,46.85963238372129,55.828073523255746
671,34.093782863536326,45.36995683466571,39,12.993412962489419,65.54260086330667
462,41.568301973313986,21.128299769264824,45,0.0,73.0
591,36.940242950248255,32.375020110783524,61,34.56696987632791,56.486606024734414
309,28.381956408413117,12.240568411668558,48,63.06482000847743,58.587035998304515
85,32.41881373119882,12.234594600805334,78,9.956456732271644,51.20870865354567
91,38.45479521548863,59.16827448864932,22,24.714641613064696,81.85707167738705
659,20.0,17.030492282342202,43,47.32120357450998,64.73575928509801
672,26.54779160968297,8.248592854463372,43,55.56785871759423,63.086428256481156
713,39.4571013307118,47.714822647419844,18,65.65568837245098,63.395703547051596
935,43.6710208337289,68.19455246654044,43,12.56872333635199,49.77601628215552
927,42.1683899221441,58.14571788323828,10,26.871206902820123,51.52916986802811
241,41.14634649798224,80.82254492988662,59,0.0,64.6
864,35.03795090137153,83.43179284720733,37,20.132787892284853,55.13136414305585
1,25.768772722498483,16.992332894604907,2,3.7841542155829373,98.04316915688341
224,32.427012923414125,28.77190165013677,15,33.51275498151916,84.29744900369617
800,20.0,3.587693305363228,95,52.14342049498239,32.57131590100352
744,44.405248689686026,11.74197724599771,8,47.25605130178205,59.79134923373719
972,27.463097580205527,56.44850473844332,40,1.0085013155921416,50.27102990523113
925,29.733233919814374,40.537174141410645,37,20.041811546853936,52.939256517171785
928,42.46895242112461,64.12942955610903,68,41.527844665304244,50.894431066939156
588,21.08298434312365,17.69127448144405,64,33.125385507867115,54.97492289842658
115,24.484779007796547,24.026203847211562,34,12.412343029766422,77.11753139404671
665,36.14377075060108,46.871573173492536,34,39.365775757550026,65.81256853653015
917,38.16304332053983,56.132883967047945,75,49.15353506480267,45.16929298703947
102,33.426393638606726,2.3011004860161393,99,25.260601591705644,35.54787968165887
193,33.68733509651274,30.190423929348153,84,5.240129798628757,48.55197404027425
165,44.14702363115556,42.98680521402699,47,39.43264072823718,63.91347185435256
870,39.090547560485206,50.65969743849372,7,8.438826986207495,55.486806051230126
89,38.00935947622037,54.613999024547624,26,63.058651315755874,71.78826973684883
685,40.20517194234994,33.50882100248439,8,0.0,65.05194323071123
121,31.595277802491058,10.290525046745714,91,21.87820805590083,41.024358388819834
142,51.385325313144165,0.0,29,7.743227672406157,81.05135446551876
993,20.0,31.354813306153076,13,47.80711495348259,49.72290373387693
105,45.66336819295025,29.223422444429627,22,65.83141990998254,73.63371601800348
886,41.21686014994487,19.079730936333384,28,13.643674805014186,54.91570479846497
427,35.986306012406835,52.86188956437587,25,6.554092095805725,77.59276220871249
304,34.640231660816895,12.04825942631766,85,46.09799291929546,39.780401416140904
871,32.75557362290315,21.760219385055354,14,0.0,56.01479561229889
970,42.82754870370727,58.33600258436322,72,36.162419362869514,48.9068961536831
316,33.68108420800093,19.500764569937466,89,29.155989529778008,40.7688020940444
962,28.176922083815302,41.46321675282286,80,24.528317780629067,47.094336443874184
634,41.215863082573456,34.80815714827247,72,9.028274737998096,54.994345052400384
901,46.67812987247886,39.86400170031527,66,0.0,48.97541740566948
8,20.0,52.63090039251129,15,54.34596986049178,80.13080602790164
773,52.85673464616256,41.50582275721369,12,45.73501277284608,46.69003973253379
72,25.70614961976287,7.269186870280933,89,28.553865302981386,40.88922693940373
358,26.31761378787718,10.652111173289516,80,35.73776958407478,44.85244608318504
222,24.040882244059098,40.89646920914971,95,26.232559808784142,37.75348803824317
415,34.006792419717,16.61090646519289,23,54.55507304538637,75.28898539092273
552,23.76225372025093,54.105702393060426,61,25.031662260952412,58.393667547809514
369,24.733919489192914,41.18290054950388,56,29.20913175653326,60.558173648693355
715,28.491599619331062,0.6845515107099729,35,33.68255901253001,64.2363089697858
263,35.10764540155471,72.78165682564277,59,20.377336651583267,60.52453266968334
839,35.87882879174009,27.675178478653557,85,27.681122492813817,43.46377550143724
689,43.92957823528068,30.814255410791354,72,26.7091554313734,51.45816891372532
859,43.74519018555931,43.45091298610092,21,12.870144484825072,54.00661863829273
317,42.196890512780826,33.26726998689582,83,6.178020255178065,48.96439594896439
83,31.907062631474197,54.232794016738,2,25.059515960919583,93.78809680781607
317,20.0,14.639855148710836,35,22.42961947025114,74.51407610594977
110,20.0,57.94139760706085,96,56.462215812258734,31.10755683754826
250,42.141839008878506,48.61994673613559,81,5.945417934053118,50.21091641318937
382,40.75003577365896,19.512035563129512,35,16.05117339172657,75.78976532165468
6,29.066364300447628,40.03319069399854,9,34.613097283823,87.67738054323539
458,22.474109989620466,59.24364311280542,99,39.954926234160595,32.609014753167884
83,25.622791814647268,45.431146455955215,20,26.522869116503248,82.69542617669936
207,35.39755441759622,37.94790615376642,88,50.46219487597644,37.10756102480472
899,35.412487998839495,47.44899478757018,48,27.38848301648185,54.10102010424859
389,42.340250185016,49.13282914193443,8,8.291795433976425,78.49331768372787
313,30.39716434234003,24.884575565347888,90,29.019438325036592,40.196112334992684
21,32.04771177198686,38.13513490915459,78,48.62964355910647,43.474071288178706
409,43.002570447731514,51.97333093936015,51,54.30988864007381,58.53802227198524
894,20.0,37.65849403417797,95,53.612550240811046,32.277489951837794
514,36.53962357533621,20.650140173901907,47,34.84209580108577,64.83158083978284
126,31.326169770944514,40.602420802588966,59,36.56494528137039,57.28701094372592
808,39.70207823162994,27.19071013350047,49,44.744990747448504,59.05618579732999
699,38.10085282289074,46.64444491560575,38,0.0,64.11711110168788
873,28.429522844882676,63.53798455650627,15,12.05686528607702,55.07924030886987
13,29.941321148168143,48.5431360950553,27,37.467038274294836,76.30659234514103
970,20.0,18.52657293760597,5,5.352924100924017,51.12946854124788
977,39.99993198609456,41.03374046483123,60,58.78688833223501,50.32932519070337
11,35.91819056051705,0.0,5,56.6873683980245,85.6625263203951
86,45.1880988436137,33.00713506988107,65,16.451365330037305,57.70972693399254
523,30.804799710715624,53.80393044760653,39,7.3401521498591435,72.77392139104786
908,41.314684781184205,43.04403628298617,70,40.75053277170615,49.84989344565877
536,25.440591635486886,37.201387422652076,90,0.0,46.0
300,20.0,77.59626988221251,61,33.49496722286279,56.70100655542744
242,33.24388847705786,0.9034965824333625,27,100.0,63.8
121,29.466545959575797,5.383988158123323,79,4.789429591220834,51.642114081755835
146,25.593428593722237,44.64186648393203,46,10.446519417616777,70.31069611647665
566,41.184843147892934,52.96184780229281,8,14.563464623124924,70.25385073464398
749,43.66597338834846,53.77697592553014,51,7.550083370420385,59.36871820329625
355,34.84337023492689,23.544479752727106,14,8.817291421668141,81.77911040494546
684,32.539847443054676,18.117554726265773,33,72.97476043013847,65.43764890547469
903,34.501666991220176,15.171883068154038,19,31.56819848777574,54.54656233863691
732,28.77659004878938,41.445073972324536,77,52.733770137636306,43.25324597247274
630,38.50076758742722,15.335851824590293,59,59.98584398337654,52.60283120332468
308,21.68502411070849,57.29238063471422,57,0.0,65.80000000000001
694,25.41537497255846,34.56234069829873,74,10.76721500636761,53.44655699872648
287,27.669910789545582,20.925478874815788,93,7.328296011421806,42.73434079771564
306,38.33084344785223,21.006868996830974,66,0.0,60.4
811,31.580081143654052,4.361860836200723,1,40.6488138361758,59.36276278327598
593,44.88312315762458,19.1165114310158,49,37.592224482062335,63.081555103587526
965,40.42647805102807,23.944264497848422,13,63.05862450442943,51.187560895477006
913,27.591254595501233,43.16160755819066,55,41.853016539382146,53.48676784883618
722,39.067726323188964,33.016010606869116,92,0.0,44.800000000000004
661,30.734343774783852,17.805498201138356,68,12.44945675841651,56.7101086483167
548,37.78544396019171,10.495256206474316,43,14.259651285521887,71.34806974289563
351,40.81417730874379,30.26030322854517,45,42.78406347914432,64.44318730417113
311,42.91771681450173,0.0,5,0.0,82.954845879669
872,35.61617255870333,28.64275126501123,7,43.59907950911315,55.82714497469978
58,46.80098949184175,57.311074501524956,38,49.70255358025762,67.25948928394848
642,37.53051484849018,30.992990172658068,92,23.745365207022914,40.05092695859542
923,35.08041727566105,38.18643243218103,43,10.024767871920037,53.08627135135637
713,31.579884898720508,35.76185473675409,26,59.45398006392698,63.634762905264914
754,28.94952783849306,7.295366784324962,15,0.0,62.154092664313495
34,37.35906980849364,70.14979867235563,90,58.6427266193647,34.27145467612706
444,34.80606109583987,26.848691679472324,38,52.714646553104444,66.65707068937911
92,36.08660480507512,34.93302134192523,0,44.01720007659608,91.19655998468079
949,37.84596662045033,21.887537121600992,50,75.4206400304753,52.112249257567974
958,36.05281182514439,57.76130734063865,62,30.423295985679513,50.94477385318722
206,50.106363255422806,5.826402735087125,32,45.52510369841401,71.6949792603172
352,29.776280926574895,61.04595663952802,49,28.798257026100632,64.84034859477987
902,37.458346752957645,28.914033515804896,53,21.96982920358007,54.3217193296839
331,32.17845427321007,24.329396426038116,26,43.21678034797117,75.75664393040577
816,20.0,22.444962097269105,80,22.416642121831238,47.51667157563375
861,32.45221741705244,71.17297149588627,78,31.564129219858827,46.88717415602824
724,26.508023552651675,2.9044540168710427,85,31.6998059451571,42.66003881096858
158,33.46542032927669,24.30331153671493,18,19.87915845646873,85.22416830870625
953,33.78877982934636,9.184643433369768,27,48.365948307091244,52.1663071313326
956,37.082863103514704,0.0,22,0.0,52.199999999999996
23,29.758564997470646,61.105738903418754,63,12.6218331505274,59.67563336989452
403,30.759256674104474,34.457437915322274,99,5.6589401873920835,39.468211962521586
804,39.60554922247959,11.7831086200246,38,37.6793756927229,59.5643378275995
515,27.527531764151018,51.581777048289126,48,24.057225241944774,66.38855495161104
731,20.0,26.986319987203252,58,0.0,62.910273600255934
363,35.25625085541185,22.068664401777323,19,41.75191686862419,80.24961662627516
381,42.566789980545956,46.50762530367711,60,35.68707937991449,56.862584124017104
531,39.513443805175086,26.55622575221743,8,30.911746188311067,72.91887548495565
955,35.403873564242424,15.744479367773728,22,49.51633159244457,51.935110412644526
151,44.00516274679022,48.90804639700487,6,43.05012629757183,87.78997474048563
561,42.65613791331933,32.17261619928438,30,24.173682796803362,70.00788252650844
688,31.352683778167517,49.92810105967374,59,40.405582529237684,56.518883494152455
946,35.98017382669656,26.943548029130653,60,64.23875070679742,51.152249858640516
607,36.32368178109152,55.380462348921476,74,26.16530498026174,50.36693900394765
616,33.305994970059444,35.280598834555384,80,61.16152146886674,39.767695706226654
419,43.073980566991025,56.187286132027154,99,77.38022817202608,25.123954365594784
249,32.78287653282583,55.53300855858544,25,38.25059405230809,77.34988118953838
116,29.997768871960034,59.725034911536746,99,4.863520031013859,39.62729599379723
865,20.0,36.36574497451189,81,22.56738610479871,46.886522779040256
511,27.613568941010307,42.654404209294256,53,34.07065202862265,61.38586959427547
739,23.476656729572543,30.38547701727653,30,30.5038806553443,62.442290459654465
577,33.67683078986852,17.045911824890002,98,33.22174156326284,34.555651687347435
334,23.970485996297963,75.06594466963836,40,60.37463788065833,63.925072423868336
417,38.86947793335121,19.957904118069315,27,8.747796616859038,78.75084191763862
931,42.86750086571231,53.09735018449504,89,39.20289427936942,38.759421144126115
773,33.75074593129504,49.51624668840142,5,53.031885421792566,60.359675066231965
294,26.127858269890066,38.62105937088113,33,23.730610335777136,75.45387793284458
937,36.29120300945227,31.90022795424872,91,4.350830273550489,44.5298339452899
754,49.14780046470422,32.099151397402714,8,24.866240711167787,53.35766938650559
370,46.659845034596486,21.858411246190283,92,3.9635208176725776,44.00729583646549
185,22.751370454100616,36.88883639034477,97,12.336507274342445,39.332698545131514
245,22.454550212254095,11.372272131989057,11,44.53497780593824,84.49300443881236
636,20.403708481600415,49.94505112751321,15,36.60915043984859,67.20109897744973
267,24.90416436999743,30.429240373365918,70,47.80056888392194,48.43988622321561
642,36.01273975014904,15.759579175691002,30,42.09549580716116,67.58480841648618
236,29.546445798640598,9.471173294082572,32,24.849651414228113,75.83006971715437
529,27.290639712923124,32.36198434444268,6,4.750700489356991,72.90276031311114
551,42.312878140131616,33.05766001067145,2,38.091914533447586,70.73360889748975
20,38.240744952701014,24.63871658721861,19,16.63911116658653,85.27217776668269
910,20.362378982769506,45.04808180567651,4,26.51715594613211,53.59903836388647
736,41.853797393677084,41.96884942112819,66,12.127463042917523,57.974507391416495
866,38.048277779696306,36.1354666156159,37,52.59795549648862,55.977290667687676
793,38.22610606424298,16.4807739897063,78,0.0,53.2
519,29.43620780855545,20.19971901661409,98,42.87979440050217,32.624041119899566
99,32.50156656164088,7.068195497442961,55,33.7282270090345,60.2543545981931
751,20.0,31.172595562916495,22,52.17149816870524,61.82654808874167
477,40.935893380277,46.21483614036366,96,0.0,42.400000000000006
598,26.008583909589476,10.778629264511594,1,28.84877699099052,69.88442741470976
297,27.03496775124845,23.776809023634065,99,19.30441760039789,36.739116479920426
939,26.926869645122267,33.94203491252337,20,26.045406059948355,52.37115930174953
525,48.40320893523055,46.18487383236867,77,30.440582840613693,47.71188343187727
333,28.650367481901704,5.462021791444442,13,18.010921006384805,83.2407595641711
1,41.53808218834978,79.3979633544702,61,27.295114203306838,57.94097715933863
374,33.80806316093775,50.052070478124506,10,60.97536815713707,80.29895859043751
292,27.367122292516164,23.018916394156925,3,66.18039135901333,84.93962167211687
836,25.916799573762418,13.593072590394144,46,35.9681368739305,57.928138548192116
933,28.969151300128065,40.67326803309215,93,66.66271277952552,30.867457444094896
552,33.40430874579301,44.43898660934959,99,0.0,40.6
317,38.8138968511054,15.19465429727066,19,50.119333214662184,78.57613335706756
501,30.23206656407667,12.717535086926492,51,35.310297317142265,62.33794053657155
827,29.932706065757444,17.13106615657642,15,20.723530063696845,58.30737867686847
380,26.950758840783408,36.290278551232205,97,45.32681560011146,32.734636879977714
622,24.44766286831822,36.54373021631576,44,33.91144005613097,66.8177119887738
13,23.778471841981904,78.28661698400478,7,15.016709884011119,92.79665802319778
503,41.904231343516805,0.0,61,47.48754389191724,53.90249122161655
230,29.769287323033023,21.566000491430422,83,28.872108092833543,44.4255783814333
984,30.47779280355387,24.41674570738013,20,12.140638807254991,50.3116650858524
83,28.667099336153182,44.7293252614239,63,50.262900208066114,52.14741995838678
129,31.46514968057901,45.53341712672048,29,0.0,82.6
742,36.96859339458747,31.008121291778227,35,71.07744441679444,62.27983757416443
837,30.104953430643025,65.21740815468085,4,52.66625812431993,56.845651836906384
144,35.445919099444566,12.677206143517413,84,0.0,49.6
890,45.345667915981124,21.08152145817779,37,60.346218702106455,51.370501965144335
856,27.44268787050235,8.689868634129965,86,32.12497285113538,41.97500542977292
27,30.48425384007833,32.06790883980505,18,0.0,89.2
65,39.12848215529447,28.365781892159056,73,0.0,56.2
162,45.978369337455405,50.724750062688756,26,44.31190002731873,75.53761999453626
228,24.061517776990392,72.06994947901752,98,2.686991122623496,40.6626017754753
260,20.393567801217344,64.8110146358294,12,8.125806403194932,85.70377970728342
448,33.99514919302167,10.543250692878665,8,32.63149953484597,77.38913498614242
423,33.16898482422556,36.067197290513505,16,42.64482578547328,78.12865605418972
459,39.60135436932879,50.48760955819196,94,35.3169873496736,36.53660253006528
951,38.38048277296811,48.369060193977326,43,7.338641320963912,51.48261879612045
675,33.728294193005816,81.28835918308305,44,11.251692883006857,64.62423281633833
300,42.39371882693433,30.603555360381407,87,3.4842662559786852,47.103146748804264
918,28.55185876117872,36.56184654754488,41,35.76008848209748,53.368763069049095
302,35.69264633661404,79.81678548612904,50,34.496491279208726,63.10070174415826
286,24.274342169485443,43.39833763131774,82,39.95830352364318,42.80833929527137
394,33.662973790597455,23.058074922132263,57,34.6000743443993,58.87998513112015
9,22.310946891679748,15.504153459008688,57,32.82182427335946,59.23563514532812
706,25.073251624189595,39.18149235153799,29,52.33559750240776,63.91637015296923
629,47.675614699919365,56.3320937793992,4,32.437843137928155,61.04379405167349
269,20.0,56.07525300179635,7,52.09581000538756,85.38083799892249
591,32.26678643668192,17.557015209215155,36,20.187352810434163,70.0988596958157
969,40.61772098179735,37.06556572081891,46,10.336433754585805,50.66303892191638
604,51.770844653515425,25.983092032955675,99,60.019587774175356,28.59608244516493
777,35.41660033412838,32.04126800792444,88,18.256635814099727,43.54867283718006
843,35.87376100850154,53.11140791203621,44,27.265283995634586,56.78777184175927
861,34.317483053981995,34.001671779554876,4,9.314580123845733,56.2699665644089
360,42.4578752374733,48.04945090878732,96,79.6811829673613,26.463763406527747
256,37.45362852190319,48.64855004922735,62,0.0,62.800000000000004
132,29.39929770565692,22.78058418200956,85,54.56565192101534,38.08686961579693
275,42.92409353142982,59.57867652034017,46,0.0,72.4
775,30.302474273217385,13.09527158799606,24,20.546423190600205,60.98809456824008
682,21.212031039328004,9.731917777598195,49,48.50639332847107,60.898721334305776
971,21.237403668515377,25.449781243899707,92,71.9839853552202,30.403202928955963
512,32.39145482860254,15.498318536029867,44,24.030459256192145,68.79390814876156
312,34.824332526171105,47.106081855618754,29,16.487723447147097,79.30245531057058
575,41.645034184389914,86.26999736256539,47,35.09141311865894,64.7817173762682
885,39.126531294248814,57.561305147785404,50,71.28088240672766,54.59877389704429
979,34.63880756165075,18.660229053162453,93,34.24420065441736,37.35115986911653
283,42.092083931458816,15.039856379370878,54,42.77074496082591,59.04585100783481
120,34.10190325304761,54.549393173903546,54,14.001002413893303,64.79979951722133
106,23.676111737760415,11.325303962604831,45,52.72869584086331,62.45426083182734
932,21.932381424179546,15.303943988638348,30,0.0,53.09392112022723
686,44.229501660845266,42.38137392771149,33,61.318077234154615,62.242886021039695
996,20.0,24.16223389196464,91,63.22269631439887,32.755460737120224
203,32.39407475432665,37.386655489005676,73,80.51968610644224,40.096062778711556
164,57.85434795004019,28.389342798246517,67,63.16939859785325,47.166120280429354
304,37.67386755448399,34.44249306578722,32,16.511553397760274,77.49768932044795
496,32.33165743616907,52.48832295965464,55,66.63642351334522,53.67271529733095
631,20.524307466774566,47.43039725785764,57,58.25499987729866,54.14900002454028
555,46.93896454506573,53.34003098549765,56,11.881551131451879,64.02368977370963
823,43.71062296555566,47.78542940772188,16,35.2116125656118,55.74996202716073
155,39.47837529870718,49.16857400999479,10,0.0,91.26662851980011
366,33.995522136185485,34.95646020694261,70,0.0,58.0
718,38.57609797553102,5.910392814251981,80,50.524044010741385,41.89519119785172
901,32.81103153116918,32.85270932001798,91,70.87352419586932,31.225295160826136
619,26.213912716125346,41.31853836773259,16,50.62055379548649,68.22362923264535
250,41.6506794520385,36.4844189625761,9,31.38376781831445,86.13407982029932
956,33.59473074734232,43.39809507221858,25,4.173228925813174,51.33203809855562
915,38.1755517172703,76.2195299231822,5,46.108925203081256,52.72560940153635
881,33.03101407552187,24.969670734939765,80,0.0,52.0
333,37.69455505637475,26.902897197683323,15,42.87400293669707,82.42519941266059
641,33.884058154738,59.17371806320547,89,7.459051771396091,45.108189645720785
968,33.259601183283664,37.49140962048539,3,48.882765371992804,50.850171807590286
510,34.23991676382016,44.09295763131456,61,50.09393483487187,53.381213033025624
292,57.686957523704365,23.163662751423672,83,15.86373270233835,47.02725345953233
19,40.4192558878555,20.350856339394056,63,53.345546310982186,51.53089073780357
281,54.688463335196175,10.858570608819026,55,0.0,67.0
796,33.93518068793454,38.44780869395248,74,26.41096347844005,50.31780730431199
0,31.527536245083834,15.428149229352787,22,49.776412373008,76.8447175253984
118,25.406423532996193,12.972550045908072,32,45.54263689303748,71.6914726213925
34,46.82584957298048,48.22093138369549,30,16.107626997066298,78.77847460058675
197,26.758520742807153,22.30522543259291,6,52.052617838494044,85.98947643230119
484,48.47648605909352,10.995201186375954,85,52.980063030634945,38.40398739387301
756,25.870493353837617,8.932726313121204,4,0.6658172958405224,62.02134547373757
58,41.09327894905942,53.234457713029244,36,27.200900125168594,72.95981997496628
836,21.271940132210833,32.86998433118607,0,34.87614415483844,57.542600313376276
160,30.464354387274685,27.013392662667275,69,34.51872146094696,51.69625570781061
690,34.17665223557059,38.429236973858885,44,50.285998398364,63.542800320327196
205,29.220071874372103,36.52547110614142,46,19.668993200281776,68.46620135994365
11,32.64538718532832,24.41330346148447,67,70.89542568158221,45.62091486368356
489,32.68363915536911,28.32634706185374,93,20.15126902369775,40.16974619526045
275,40.45546840024051,49.61459364164174,29,1.6498191431177887,82.27003617137643
692,20.0,51.495464149466684,80,24.33252860892749,47.1334942782145
241,29.496642175775484,18.236217291476255,59,36.35335717492206,57.32932856501558
215,44.03709078216765,60.593479099845524,23,0.5323406996264843,85.60467144863787
250,38.499839386532756,75.18114779600495,30,22.31841970173354,77.53631605965329
810,44.17029009701611,29.172998919976358,27,0.0,56.36165914940415
125,40.07031483818148,28.693585337067777,44,47.57882678315776,64.08423464336845
993,25.331879143921512,17.035473395026678,3,25.56312387024924,50.00929053209946
216,39.28717736895661,21.628240347366038,60,0.0,64.0
305,34.8015424007421,41.46943523482235,38,55.950975102828025,66.00980497943439
796,52.144490654343926,81.33907793159116,82,0.7355409083969278,45.876537324035056
184,40.417316659955276,49.56679436874909,23,96.67318476596587,66.86536304680683
38,38.186939261420804,28.357229400149983,70,12.914152456172005,55.417169508765596
222,39.355394106730486,26.50545587231891,45,15.541472464650456,69.89170550706991
183,37.75076433333299,21.722861294159696,52,34.0103186728717,61.99793626542566
494,37.534409021968585,56.19795317068787,47,0.0,71.8
426,31.869653044824652,30.135329631872832,8,41.01048731476166,78.09729340736254
177,38.28378309616001,44.085384133355305,21,47.53016036746473,77.89396792650706
918,41.587733442181566,30.265060543920846,1,52.65690899271648,52.89451032581476
427,42.48262455225668,77.36085023556323,90,37.01824376854631,38.59635124629074
293,41.51293455682811,24.316232689790795,15,32.27695648154531,84.3053961188906
851,46.06450916921658,20.932887374161574,4,0.0,52.55096338386554
150,42.9831369864314,25.365592065812606,11,42.32882596620159,84.93423480675969
383,39.028143312806165,43.48019783859968,51,28.954526540080785,63.60909469198385
637,24.850713602690384,63.69389141509008,25,19.323890086365303,66.8761221716982
812,24.853853417367326,43.52335159766638,14,4.177347250723287,58.529532968046674
307,32.01492477390919,49.131515599621196,66,41.99715728286156,52.00056854342769
335,34.37402948838175,46.35160901310415,72,21.93418281816674,52.41316343636666
945,45.18401224962609,1.6996673587698012,58,0.0,49.17505266581267
745,20.0,34.67723942928736,91,24.423997723570846,40.51520045528583
891,25.734349898055235,28.658187083646347,38,10.739478291922872,54.87683625832707
374,32.446232684281306,32.1753741733729,62,51.89952975693821,52.42009404861236
7,26.025138970938492,18.54293799452332,99,25.85511741102965,35.42897651779407
340,27.615141293037887,52.366156347552646,24,23.43187469815699,80.9136250603686
128,30.00670323291651,35.96946834173515,40,37.71828381327137,68.45634323734572
775,26.43339308740585,35.848638899407995,27,71.87307340135206,60.53302722201184
668,27.820605380676188,32.05536554282145,20,40.15143793938518,65.95889268914357
351,44.905860509555616,22.413999704892447,92,10.259131674414235,42.74817366511716
357,38.914546721295835,0.0,88,0.0,47.2
516,40.11154675793603,40.43368036534164,93,63.25577496187444,31.548845007625115
494,33.72701794033636,37.271710915268365,60,0.0,64.0
85,42.08884170137409,45.68483558145277,56,29.45859344813679,60.508281310372645
174,40.78238654378227,36.446276801169745,10,88.7344723544053,76.25310552911894
801,38.78830331552289,13.41420372286564,18,0.0,59.68171592554268
192,28.766687558863115,19.10406780092516,74,2.0746111490606864,55.18507777018787
310,30.463702812880996,61.78906831791059,88,34.98056196578085,40.203887606843836
118,42.46504078985895,41.378723241420126,0,9.856007167912402,92.1113581657159
217,29.86613006839236,51.06432540407877,31,27.107876152293787,75.97842476954125
426,23.691806909884356,53.37832786554583,84,40.62800333203504,41.47439933359299
969,29.711855401888172,15.325446216319168,76,44.231274604900435,45.55374507901991
413,46.47524545775295,28.189902667786885,33,57.699624735011525,68.6600750529977
113,29.719706684867226,48.62026575463118,16,0.0,90.4
977,36.62123833589354,18.689298459709967,54,61.65678851681159,50.7762140308058
144,29.074496597028414,26.83510216535988,18,63.665881641224175,76.46682367175517
537,40.10740443588293,24.612662390075414,73,51.14267223113885,45.971465553772234
647,38.29439352562418,20.237646156046974,41,1.7097817749862543,67.24524707687907
302,22.0705220706771,32.39702549279821,58,0.42732114043037583,65.11453577191392
743,36.14425589668784,25.28335807235705,72,37.41506404702062,49.31698719059588
880,20.53930490161146,27.029085339170095,74,46.09628403571744,46.380743192856514
587,29.567457620568725,40.36926702231921,37,59.38647199721688,65.92270560055663
986,33.90852866694098,54.96176382995577,30,17.977907104854374,49.60076472340088
839,48.77492732369997,50.29158079397881,65,45.665089963388006,49.24610883999521
344,36.543299720793414,38.52818831344273,87,44.30526031254014,38.938947937491974
813,27.863311301895656,67.78757662904616,68,13.639311256383127,56.47213774872338
963,31.462319179867198,48.180163142678495,49,18.983023869640746,50.88639673714643
800,41.39357419554003,51.090007353546284,29,0.0,58.48466662366857
0,27.971865266080265,31.73902176506507,34,3.4010635074334665,78.9197872985133
146,42.775827984011926,27.26770062777407,58,14.250021050308494,62.349995789938305
286,29.815589775620836,42.520613271913916,16,43.04788306600024,81.79042338679996
975,26.67744675590306,53.12431766438131,94,86.56574178815154,26.286851642369694
653,30.071976312777835,38.48886672194341,65,42.11959431881348,52.576081136237306
52,21.069724767295444,22.336828935736936,79,0.0,52.6
303,20.0,9.328027126926965,20,18.065630043957924,84.38687399120842
68,33.33971688543313,3.369461968606899,93,56.256078743962384,32.94878425120753
360,33.46161697325152,35.850942958947996,51,9.92212486475034,67.41557502704994
601,36.05169427629333,51.31924738923733,64,67.48001276143714,48.10399744771257
957,33.30020652219542,0.0,13,47.11317436500687,52.15
219,52.63402499284658,22.850529107217124,15,23.711848935402095,75.1209342604417
961,35.347274746181576,19.587432701142163,54,0.0,51.558251345977155
703,22.988297151067158,42.585320945809535,8,55.1875090374969,63.9982935810838
965,25.040681154379335,21.66383334095705,7,46.092055038987816,51.31672333318086
574,34.002437354789826,10.39091650810753,72,41.81549944203307,48.43690011159339
584,30.516587059532235,22.820279033296757,33,96.87751156967288,60.82449768606543
160,24.172160822692284,19.686020595434094,32,6.598361474555968,79.4803277050888
680,33.52921533893709,35.25978387803427,85,68.03969476618369,35.39206104676326
88,33.64620616494126,30.704162098280506,93,25.33740654480909,39.132518691038186
687,46.76554986797372,43.84962881536944,6,36.37874864317001,59.493712745608605
780,26.671282343023233,34.87499202326366,81,37.80343665910748,43.8393126681785
584,30.658177552734617,55.2993497038009,20,50.86493098786896,69.69401300592398
756,46.740931112765054,26.04117580129425,4,12.137111931544101,56.428671340969984
588,36.628689663444874,47.402118396765616,70,89.84498355643903,40.03100328871219
158,26.624362179844944,41.35701836428936,11,2.3608750690454947,91.2728596327142
488,28.282142523912725,29.092040606939413,58,21.081130627389328,60.983773874522136
970,24.28672995972271,48.759680214312546,80,76.08440922333943,36.78311815533211
323,34.61818102138928,18.955523177145707,57,59.49549500912763,53.900900998174485
609,42.249279878685364,59.796733844302594,87,21.08282762943698,43.58343447411261
380,47.047210205058605,19.47255563519107,36,47.007739051679835,68.99845218966404
101,22.109746152521783,8.187041221114661,82,3.0653442100593686,50.18693115798813
493,40.95293789586664,6.625239555296648,44,9.73548586761768,71.65290282647646
643,35.314502382404385,36.82181572969185,79,20.896738679206287,48.42065226415875
613,31.90455708130602,23.716694941520437,24,65.66021620968488,68.87566610116959
18,30.66129568096547,38.62479556063135,26,0.0,84.4
453,20.0,12.946370448205112,50,52.013249590834754,59.59735008183305
481,39.10398903254597,44.73969268603235,41,20.110981012464823,71.37780379750704
593,23.44914579325321,38.68133487616663,70,45.529120824432916,48.894175835113415
396,28.014433479538333,25.850264577283404,41,44.59624432711719,66.48075113457656
278,37.343877076426374,47.4970749361826,59,29.329101612871373,58.73417967742572
